,gamemode,battletime,p1.name,p2.name,p1.crowns,p2.crowns,p1.card_1,p1.card_2,p1.card_3,p1.card_4,p1.card_5,p1.card_6,p1.card_7,p1.card_8,p2.card_1,p2.card_2,p2.card_3,p2.card_4,p2.card_5,p2.card_6,p2.card_7,p2.card_8
57,Ladder,20211002T150537.000Z,Dz I Clappix❤️✨,Nova I⚡Michael⚡,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Barbarian Barrel,Baby Dragon,Lightning,Ram Rider,Electro Wizard,Bandit,Giant Snowball
58,Ladder,20211002T145726.000Z,Dz I Clappix❤️✨,PE I❤️Azul✨,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Bowler,Lumberjack,Tornado,Baby Dragon,Inferno Dragon,Barbarian Barrel,Freeze,Balloon
59,Ladder,20211002T145236.000Z,Dz I Clappix❤️✨,❤DARK NOE❤,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Knight,Mortar,Cannon Cart,Fireball,Spear Goblins,Hunter,Graveyard,Barbarian Barrel
60,Ladder,20211002T144912.000Z,Dz I Clappix❤️✨,weedman_69,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mother Witch,Mega Minion,Mini P.E.K.K.A,Knight,Furnace,Goblin Hut,Skeletons,Fireball
61,Ladder,20211002T143021.000Z,Dz I Clappix❤️✨,我是傻妞妞,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Flying Machine,Barbarian Barrel,Mother Witch,Elite Barbarians,Furnace,Goblin Hut,Fireball,Cannon Cart
62,Ladder,20211002T142344.000Z,Dz I Clappix❤️✨,<c5>Ruusskov,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Royal Giant,Goblin Barrel,Prince,Mega Knight,Dart Goblin,Princess,Skeleton Army,Bats
63,Ladder,20211002T142153.000Z,Dz I Clappix❤️✨,쫀쫀바리,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mega Knight,Firecracker,Electro Wizard,Mother Witch,Lightning,Dark Prince,Hog Rider,Goblin Cage
64,Ladder,20211002T141752.000Z,Dz I Clappix❤️✨,Dario_6,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Balloon,Barbarians,Inferno Dragon,Arrows,Miner,Skeleton Dragons,Zap
65,Ladder,20211002T141423.000Z,Dz I Clappix❤️✨,OMG it's Caesar,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Miner,Knight,Poison,Bats,The Log,Spear Goblins,Bomb Tower,Wall Breakers
66,Ladder,20211002T140933.000Z,Dz I Clappix❤️✨,Ｋ１ｌｌｅｒ,1,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Arrows,Balloon,Skeleton Dragons,Miner,Lava Hound,Inferno Dragon,Barbarians,Zap
67,Ladder,20211002T140607.000Z,Dz I Clappix❤️✨,キミー,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Royal Hogs,Heal Spirit,Electro Dragon,Magic Archer,Dark Prince,Tornado,Barbarian Barrel
68,Ladder,20211002T140029.000Z,Dz I Clappix❤️✨,sergio 91,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Barbarian Barrel,Electro Giant,Mother Witch,Furnace,Goblin Hut,Lightning,Barbarians,Tornado
69,Ladder,20211002T135354.000Z,Dz I Clappix❤️✨,⭐NS I 검무⭐™,0,1,Cannon,Ice Spirit,Skeletons,The Log,Ice Golem,Hog Rider,Musketeer,Fireball,Knight,Baby Dragon,Tornado,Barbarian Barrel,Poison,Graveyard,Ice Wizard,Bomb Tower
70,Ladder,20211002T134853.000Z,Dz I Clappix❤️✨,TAKUYA,1,0,Cannon,Ice Spirit,Skeletons,The Log,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Giant,Dark Prince,Lightning,Inferno Dragon,Tornado,Skeletons,Goblin Cage,Bomber
71,Ladder,20210926T141418.000Z,Clappix,P.E.K.K.A,1,0,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon,Elite Barbarians,Barbarian Barrel,Fireball,Battle Ram,Electro Wizard,Bandit,Royal Ghost,Magic Archer
72,Ladder,20210926T141032.000Z,Clappix,✨Fil-O-Zoo-F✨,0,1,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon,Freeze,Tornado,Graveyard,Baby Dragon,Zappies,Valkyrie,Inferno Dragon,Bowler
73,Ladder,20210926T140501.000Z,Clappix,Jale,0,1,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon,Rocket,The Log,Knight,Goblin Gang,Goblin Barrel,Princess,Electro Spirit,Inferno Tower
74,Ladder,20210926T135956.000Z,Clappix,Boo,0,1,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon,Hog Rider,Goblin Barrel,Goblin Gang,Princess,Skeleton Army,Inferno Tower,Fireball,The Log
77,Ladder,20210926T113543.000Z,Clappix,GJ SINGH (IND),1,0,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Three Musketeers,Royal Hogs,Fireball,The Log,Ice Golem,Hunter,Skeletons,Heal Spirit
78,Ladder,20210926T113208.000Z,Clappix,Punisher,1,0,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Goblin Giant,Sparky,Elite Barbarians,Bats,Heal Spirit,Mega Minion,Zap,Rage
79,Ladder,20210926T112845.000Z,Clappix,Lugia,0,1,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,The Log,Bats,Spear Goblins,Fireball,Miner,Knight,Bomb Tower,Wall Breakers
80,Ladder,20210926T112522.000Z,Clappix,GS❤MidFinger,0,1,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Flying Machine,Mega Knight,Magic Archer,Bandit,Fireball,Royal Hogs,Goblin Cage,Mega Minion
81,Ladder,20210926T112022.000Z,Clappix,⚡⚡Adri_10⚡⚡,1,3,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Lava Hound,Minion Horde,Elixir Collector,Goblin Gang,Arrows,Minions,Skeleton Army,Balloon
82,Ladder,20210926T111640.000Z,Clappix,Ace,0,1,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Golem,Lumberjack,Baby Dragon,Electro Dragon,Cannon Cart,Mega Minion,Barbarian Barrel,Tornado
83,Ladder,20210926T111248.000Z,Clappix,❤Miss credentE❤,0,1,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Flying Machine,Furnace,Fireball,Mother Witch,Mega Knight,Cannon Cart,Goblin Hut,Barbarian Barrel
84,Ladder,20210926T110721.000Z,Clappix,Angry Shark,1,2,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Bomber,Arrows,Skeletons,Miner,Inferno Dragon,Minions,Balloon,Lava Hound
85,Ladder,20210926T110331.000Z,Clappix,nico,1,0,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Furnace,Goblin Hut,Flying Machine,Fireball,Mother Witch,Valkyrie,Cannon Cart,The Log
86,Ladder,20210926T105759.000Z,Clappix,Yubeshimaru,0,1,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Knight,Ice Wizard,Baby Dragon,Tornado,Fireball,Graveyard,Goblin Cage,Barbarian Barrel
87,Ladder,20210926T105208.000Z,Clappix,SRG I Ivan,1,0,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Mega Knight,Flying Machine,Mother Witch,Zappies,Goblin Hut,Poison,Barbarian Barrel,Bandit
88,Ladder,20210926T104642.000Z,Clappix,メジロアルダン❄️,1,3,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Golem,Mega Minion,Zap,Arrows,Elite Barbarians,Lumberjack,Bomber,Night Witch
89,Ladder,20210926T104120.000Z,Clappix,오사카꿀주먹,1,0,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,The Log,Arrows,P.E.K.K.A,Electro Wizard,Goblin Barrel,Princess,Zap,Skeleton Army
90,Ladder,20210926T103759.000Z,Clappix,⚡CocOp⚡,0,1,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Mortar,Miner,Musketeer,Elite Barbarians,The Log,Fireball,Ice Golem,Spear Goblins
91,Ladder,20210926T103417.000Z,Clappix,える,1,0,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,Electro Wizard,P.E.K.K.A,Giant Snowball,Bandit,Lightning,Baby Dragon,Ram Rider,Barbarian Barrel
92,Ladder,20210926T102831.000Z,Clappix,MONYK,0,1,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon,Royal Giant,Lightning,The Log,Guards,Arrows,Bomber,Mega Minion,Fisherman
93,Ladder,20210926T102407.000Z,Clappix,パトラッシュ,0,1,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon,Ice Golem,Balloon,Musketeer,Miner,Bomb Tower,Barbarian Barrel,Giant Snowball,Skeletons
94,Ladder,20210926T102020.000Z,Clappix,Ruichi I まぁ〜る,0,1,Ice Spirit,Fireball,The Log,Hog Rider,Musketeer,Ice Golem,Skeletons,Cannon,Giant,Prince,Dark Prince,Miner,Electro Wizard,Mega Minion,Zap,Fireball
0,Ladder,20211014T005636.000Z,Skali⚡️Fedez™️,DRG RoCaT,0,1,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Lava Hound,Flying Machine,Skeleton Dragons,Mega Minion,Goblin Cage,Miner,Guards,Arrows
12,Ladder,20211014T000043.000Z,Skali⚡️Fedez™️,《DARK SENTINEL》,0,1,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,The Log,Ice Spirit,Fireball,Hog Rider,Ice Golem,Musketeer,Cannon,Skeletons
13,Ladder,20211013T235450.000Z,Skali⚡️Fedez™️,stan f,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Royal Hogs,Royal Recruits,Zappies,Flying Machine,Fireball,Electro Spirit,Goblin Cage,Barbarian Barrel
14,Ladder,20211013T233511.000Z,Skali⚡️Fedez™️,PowerStrike,0,2,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Goblin Drill,Wall Breakers,Fireball,Fire Spirit,Inferno Tower,Valkyrie,The Log,Spear Goblins
15,Ladder,20211013T233111.000Z,Skali⚡️Fedez™️,RED⭐Natã™,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Barbarians,Ice Wizard,Electro Wizard,Hog Rider,Fire Spirit,Miner,The Log,Knight
16,Ladder,20211013T232558.000Z,Skali⚡️Fedez™️,50G❤RAYEN,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Sparky,P.E.K.K.A,Balloon,Freeze,Mega Minion,Electro Wizard,Arrows,Tesla
17,Ladder,20211013T223443.000Z,Skali⚡️Fedez™️,Adrian 11,0,1,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Arrows,Tombstone,Giant,The Log,Bandit,Electro Wizard,Inferno Dragon,Sparky
18,Ladder,20211013T222920.000Z,Skali⚡️Fedez™️,TLG⚡️Josu.,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
19,Ladder,20211013T134552.000Z,Skali⚡️Fedez™️,FurkanArabacı,0,1,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Royal Giant,Fireball,Elite Barbarians,Hunter,The Log,Fisherman,Heal Spirit,Bats
20,Ladder,20211013T133430.000Z,Skali⚡️Fedez™️,Thug Life ™,0,3,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,P.E.K.K.A,Battle Ram,Zap,Fireball,Electro Wizard,Bandit,Royal Ghost,Magic Archer
21,Ladder,20211013T120216.000Z,Skali⚡️Fedez™️,꧁✭issei✭꧂,0,3,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,P.E.K.K.A,Ram Rider,Electro Wizard,Bandit,Lightning,Barbarian Barrel,Giant Snowball,Baby Dragon
22,Ladder,20211013T115900.000Z,Skali⚡️Fedez™️,CocarX❄️,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Archers,Fireball,Giant Snowball,Miner,Mortar,Musketeer,Skeletons,Valkyrie
23,Ladder,20211013T115451.000Z,Skali⚡️Fedez™️,Matapasiones>:v,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,P.E.K.K.A,Baby Dragon,Barbarian Barrel,Ram Rider,Dark Prince,Electro Wizard,Giant Snowball,Lightning
24,Ladder,20211013T115102.000Z,Skali⚡️Fedez™️,CHN丨Clappix✨,1,0,Hog Rider,Musketeer,Ice Golem,Fireball,Skeletons,Ice Spirit,Cannon,The Log,Ice Golem,Cannon,Musketeer,Fireball,Skeletons,Ice Spirit,Hog Rider,The Log
1,Ladder,20211013T151857.000Z,✨Renaan Revolts,WLG丨悟死参玄,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Dark Prince,Elixir Collector,Rage,Giant,Mini P.E.K.K.A,Sparky,Wizard,Minion Horde
2,Ladder,20211013T151539.000Z,✨Renaan Revolts,Twitch/EGW_CR,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Firecracker,Mega Knight,Hog Rider,Giant Snowball,Three Musketeers,Heal Spirit,Skeletons,Earthquake
3,Ladder,20211013T151044.000Z,✨Renaan Revolts,<c5>Natan,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Skeletons,Ice Spirit,The Log,Royal Ghost,Prince,The Log,Princess,Rascals,Goblin Gang,Rocket,Goblin Barrel
0,Ladder,20211013T163230.000Z,RONNYS™,saribakhsh,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Goblin Barrel,Arrows,Electro Wizard,Mega Knight,Dart Goblin,Fireball,Bandit,Prince
1,Ladder,20211013T162706.000Z,RONNYS™,COL⚡️Dilancho,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Royal Giant,Dark Prince,Fireball,Mother Witch,Electro Spirit,The Log,Fisherman,Mega Minion
2,Ladder,20211013T162303.000Z,RONNYS™,johan sc XD,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
3,Ladder,20211013T161927.000Z,RONNYS™,"""MILAD.FANTOM""",1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Elixir Golem,Elite Barbarians,Witch,Furnace,Sparky,Wizard,Rage,Arrows
4,Ladder,20211013T161549.000Z,RONNYS™,ルイージ,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Bandit,Dark Prince,Rascals,Princess,Guards,Rocket,Goblin Barrel,The Log
5,Ladder,20211013T161015.000Z,RONNYS™,Sword I BIGBANG,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Golem,Night Witch,Lumberjack,Baby Dragon,Mega Minion,Barbarian Barrel,Tornado,Lightning
6,Ladder,20211013T160640.000Z,RONNYS™,なかぽろん,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Ice Golem,Hog Rider,Cannon,Fireball,Ice Spirit,Skeletons,Musketeer,The Log
7,Ladder,20211013T160139.000Z,RONNYS™,Carrlloss,1,2,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Royal Delivery,Miner,Giant Snowball,Fisherman,Bats,Balloon,Rascals,Inferno Tower
8,Ladder,20211013T155806.000Z,RONNYS™,TAME™️,1,2,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Giant,Fireball,Witch,Dark Prince,Arrows,Inferno Dragon,Graveyard,Fisherman
9,Ladder,20211013T154728.000Z,RONNYS™,TS edgar,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,The Log,Electro Wizard,Royal Giant,Fireball,Electro Spirit,Dark Prince,Mega Minion,Fisherman
10,Ladder,20211013T154238.000Z,RONNYS™,NS｜黎明,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Electro Wizard,Zap,Poison
11,Ladder,20211013T153751.000Z,RONNYS™,WLG丨悟死参玄,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Dark Prince,Elixir Collector,Rage,Giant,Mini P.E.K.K.A,Sparky,Wizard,Minion Horde
12,Ladder,20211013T153431.000Z,RONNYS™,loockdeath,2,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Lava Hound,Inferno Dragon,Zap,Balloon,Barbarians,Arrows,Miner,Skeleton Dragons
13,Ladder,20211013T153059.000Z,RONNYS™,LMT | € MELO $,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Goblin Gang,Spear Goblins,Miner,The Log,Fireball,Cannon Cart,Mortar,Minion Horde
14,Ladder,20211013T152640.000Z,RONNYS™,Hugo⚡,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Tesla,Knight,Electro Spirit,Skeletons,Archers,Fireball,X-Bow,The Log
15,Ladder,20211013T152217.000Z,RONNYS™,TroubleMaker,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Mega Minion,Royal Giant,Mother Witch,Fireball,Fisherman,Royal Ghost,Skeletons,The Log
16,Ladder,20211013T151803.000Z,RONNYS™,sachan,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Barbarians,Fireball,Zap,Tombstone,Minions,Mega Minion,Balloon,Lava Hound
17,Ladder,20211013T064925.000Z,RONNYS™,⚡Fran Insane⚡,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Goblin Barrel,Dart Goblin,Fireball,Skeleton Army,Inferno Tower,Skeleton Barrel,The Log,Valkyrie
18,Ladder,20211013T064342.000Z,RONNYS™,かみじょの,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Valkyrie,Graveyard,Freeze,Inferno Dragon,Goblin Hut,Witch,Barbarian Barrel,Arrows
19,Ladder,20211013T064028.000Z,RONNYS™,NGP | MOLICH,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Cannon Cart,Giant Skeleton,Flying Machine,Heal Spirit,Barbarians,Clone,Skeleton Barrel,Hunter
20,Ladder,20211013T063705.000Z,RONNYS™,ZeZeO❤️IvaBriaM,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Mother Witch,Cannon Cart,Elite Barbarians,Fireball,Furnace,Goblin Hut,Flying Machine,The Log
21,Ladder,20211013T063134.000Z,RONNYS™,ぽんじゅうる,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Electro Giant,Knight,Cannon,Skeletons,The Log,Tornado,Rocket,Bomber
22,Ladder,20211013T062708.000Z,RONNYS™,Nassim☆,0,1,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Rocket,Goblin Barrel,Knight,Guards,The Log,Tesla,Princess,Electro Spirit
23,Ladder,20211013T062146.000Z,RONNYS™,ﾒ BurKINGツ ﾒ,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Giant,Graveyard,Skeleton Army,Musketeer,Minions,Dark Prince,Arrows,Giant Snowball
24,Ladder,20211013T061727.000Z,RONNYS™,felipe,1,0,Skeletons,The Log,Ice Golem,Ice Spirit,Cannon,Musketeer,Hog Rider,Fireball,Royal Hogs,Mother Witch,The Log,Cannon Cart,Skeleton Dragons,Skeletons,Goblin Cage,Fireball
13,Ladder,20211013T185812.000Z,TKs007⚔Josue,只是 \ Ⓜ️a̶a̶a̶a̶,2,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Golem,Zap,Bomber,Night Witch,Lumberjack,Elite Barbarians,Arrows,Mega Minion
14,Ladder,20211013T185351.000Z,TKs007⚔Josue,TOM♦️Rian™,1,3,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Mega Minion,Skeletons,Balloon,Minions,Arrows,Lava Hound,Miner,Bomber
15,Ladder,20211013T184959.000Z,TKs007⚔Josue,hamid,1,2,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Balloon,Tombstone,Fireball,Skeleton Dragons,Mega Minion,Lava Hound,Barbarians,Zap
16,Ladder,20211013T184457.000Z,TKs007⚔Josue,⚔k...o⚔,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Goblin Cage,Mega Minion,Baby Dragon,Royal Giant,Barbarian Barrel,Fireball,Elite Barbarians,Electro Spirit
17,Ladder,20211013T183952.000Z,TKs007⚔Josue,Zamorano,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Electro Giant,Inferno Dragon,Goblin Cage,Mother Witch,Dark Prince,Bomber,Tornado,Lightning
18,Ladder,20211013T183626.000Z,TKs007⚔Josue,Master,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Royal Giant,Fisherman,The Log,Mother Witch,Electro Spirit,Skeletons,Fireball,Hunter
19,Ladder,20211013T183128.000Z,TKs007⚔Josue,<c5>Mauri<c8>Dj,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Miner,The Log,Spear Goblins,Fireball,Electro Wizard,Dark Prince,Bats,Mortar
20,Ladder,20211013T182615.000Z,TKs007⚔Josue,Dess,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Electro Wizard,Bowler,Inferno Dragon,Graveyard,Valkyrie,Tornado,Baby Dragon,Freeze
21,Ladder,20211013T182154.000Z,TKs007⚔Josue,『RP』Cruzero⚡,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Giant,Skeletons,Inferno Dragon,Valkyrie,Mega Minion,Arrows,Balloon,Freeze
22,Ladder,20211013T181827.000Z,TKs007⚔Josue,Cany,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Royal Hogs,Cannon Cart,Skeletons,Mother Witch,Goblin Cage,Fireball,Skeleton Dragons,The Log
23,Ladder,20211013T181424.000Z,TKs007⚔Josue,⭐️King⭐️Texas⚡️,0,1,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Bandit,Electro Wizard,Inferno Dragon,Fireball,Giant Snowball,Barbarian Barrel,Mega Knight,Ram Rider
24,Ladder,20211013T180858.000Z,TKs007⚔Josue,ハーレイ・クイン❤,1,0,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons,P.E.K.K.A,Electro Wizard,Magic Archer,Zap,Battle Ram,Bandit,Royal Ghost,Fireball
0,Ladder,20211014T054121.000Z,Mirave,YD,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,P.E.K.K.A,Electro Dragon,Ram Rider,Bandit,Dark Prince,Magic Archer,Zap,Tornado
1,Ladder,20211014T053731.000Z,Mirave,real alpha,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Rocket,Electro Spirit,The Log,Princess,Goblin Barrel,Valkyrie,Tesla,Skeletons
2,Ladder,20211014T053234.000Z,Mirave,johan sc XD,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Graveyard,Knight,Baby Dragon,Tornado,Barbarian Barrel,Goblin Cage,Fireball,Ice Wizard
3,Ladder,20211014T052751.000Z,Mirave,Furaha,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Mother Witch,Royal Giant,Hunter,The Log,Fisherman,Skeletons,Electro Spirit,Fireball
4,Ladder,20211014T052413.000Z,Mirave,OMAR❣RM,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Musketeer,Goblin Hut,Mortar,Graveyard,Barbarian Barrel,Barbarians,Arrows,Knight
5,Ladder,20211014T051904.000Z,Mirave,Might Guy,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Mega Knight,Inferno Dragon,Miner,Goblin Gang,Spear Goblins,Bats,Zap,Skeleton Barrel
6,Ladder,20211014T051430.000Z,Mirave,RamboOo,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Hog Rider,Tornado,Goblin Gang,Minion Horde,Executioner,Zap,Elite Barbarians,Freeze
7,Ladder,20211014T050911.000Z,Mirave,Arkke™,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Mega Knight,Miner,Bats,Spear Goblins,Goblin Gang,Zap,Skeleton Barrel,Inferno Dragon
8,Ladder,20211014T050509.000Z,Mirave,ユキ,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Giant,Prince,Dark Prince,Electro Wizard,Mega Minion,Miner,Fireball,Zap
